normal_image src,hover_image src,lazy_href,lazy_href href,part_number 2,title,key_details,key_details 2,key_details 3,key_details 4,price,save,percent-box,final-price,ships,text 2,text 3,text 4,bv_main_container href,bv_stars_svg_no_wrap href,bv_text,bv_text 2,key_details 5,key_details 6,key_details 7,key_details 8,key_details 9,key_details 10,key_details 11,key_details 12,ellip,morelink,morelink href,key_details 13,key_details 14,key_details 15
https://p1-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q75215/GX40Q75215-560x450-01.6986d848ccd12a86.png,https://p1-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q75215/GX40Q75215-560x450-02.c955bf4d1bffd341.png,"Lenovo 15.6"" Laptop Backpack B515 (Black)",https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40Q75215,GX40Q75215,Key Details,"High quality, durable and water repellent fabric",Spacious compartments with well-placed pockets,Anti-theft compartments to keep valuables safe,Thick breathable mesh padding for cushioned comfort,$34.99,save $20.00,57% off,$14.99,"Ships FREE by Thu, Oct 14",Earn,$0.45,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40Q75215,[object Object],4.7,(720),"High quality, durable and water repellent fabric",Spacious compartments with well-placed pockets,Anti-theft compartments to keep valuables safe,Thick breathable mesh padding for cushioned comfort,,,,,,,,,,
https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q17230/GX40Q17230-560x450-01.6a50eaa3d85d411b.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q17230/GX40Q17230-560x450-02.6dd374bcf6945aa2.png,"Lenovo 15.6"" Laptop Casual Toploader T210 (Blue)",https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/GX40Q17230,GX40Q17230,Key Details,"Casual and stylish design High quality, durable and water repellant fabric",Large storage capacity – fits up to 15.6” laptops,Conveniently placed compartments and pockets,Integrated luggage strap for more convenient travel,$19.99,save $6.00,30% off,$13.99,"Ships FREE by Thu, Oct 14",Earn,$0.42,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/GX40Q17230,[object Object],4.7,(362),"Casual and stylish design High quality, durable and water repellant fabric",Large storage capacity – fits up to 15.6” laptops,Conveniently placed compartments and pockets,Integrated luggage strap for more convenient travel,,,,,,,,,,
https://p2-ofp.static.pub/ShareResource/560x450/SSNP/GX40Z50941/GX40Z50941-560x450-01.61cf879c4e8ca825.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40Z50941/GX40Z50941-560x450-02.d08dddda71f48138.png,Lenovo 14-inch Laptop Urban Sleeve Case,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/GX40Z50941,GX40Z50941,Key Details,Protective design that's armored with rubber bumpers on each corner to keep your laptop safe from accidental drops,Water-resistant and stylish polyester outer material for durability,Cushioned under zippers to protect from scratches,Additional zipper storage for accessories,$19.99,save $7.00,35% off,$12.99,"Ships FREE by Thu, Oct 14",Earn,$0.39,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/GX40Z50941,[object Object],4.7,(341),Protective design that's armored with rubber bumpers on each corner to keep your laptop safe from accidental drops,Water-resistant and stylish polyester outer material for durability,Cushioned under zippers to protect from scratches,Additional zipper storage for accessories,,,,,,,,,,
https://p2-ofp.static.pub/ShareResource/560x450/SSNP/4X40N18010/4X40N18010-560x450-01.be6917639812f29c.png,https://p1-ofp.static.pub/ShareResource/560x450/SSNP/4X40N18010/4X40N18010-560x450-02.bf986cc2a1908dec.png,"ThinkPad 15"" Sleeve",https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X40N18010,4X40N18010,Key Details,ThinkPad branded protective sleeve customised for 15” ThinkPad notebooks,"Durable, lightweight construction","Padded, easy-grip handles",,$29.99,save $6.00,20% off,$23.99,"Ships FREE by Thu, Oct 14",Earn,$0.72,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X40N18010,[object Object],4.5,(318),ThinkPad branded protective sleeve customised for 15” ThinkPad notebooks,"Durable, lightweight construction","Padded, easy-grip handles",,,,,,,,,,,
https://p1-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q17229/GX40Q17229-560x450-01.06fe52323c5b779f.png,https://p2-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q17229/GX40Q17229-560x450-02.536acab511561a5c.png,"Lenovo 15.6"" Laptop Casual Toploader T210 (Black)",https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/GX40Q17229,GX40Q17229,Key Details,Casual and stylish design,"High quality, durable and water repellant fabric",Large storage capacity – fits up to 15.6” laptops,Conveniently placed compartments and pockets,$19.99,save $6.00,30% off,$13.99,"Ships FREE by Thu, Oct 14",Earn,$0.42,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/GX40Q17229,[object Object],4.6,(498),Casual and stylish design,"High quality, durable and water repellant fabric",Large storage capacity – fits up to 15.6” laptops,Conveniently placed compartments and pockets,Integrated luggage strap for more convenient travel,Integrated luggage strap for more convenient travel,,,,,,,,
https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40X02932/GX40X02932-560x450-01.a2f4e5f8e7c84a00.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40X02932/GX40X02932-560x450-02.5d8e8fd9178ef021.png,Lenovo Yoga 14-inch Sleeve,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/GX40X02932,GX40X02932,Key Details,Clean and classic design,Easy to use magnetic closure,Slim yet functional with a separate accessory pocket,High quality and soft materials ensure comfortable daily use,$29.99,save $10.00,33% off,$19.99,"Ships FREE by Thu, Oct 14",Earn,$0.60,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/GX40X02932,[object Object],4.4,(268),Clean and classic design,Easy to use magnetic closure,Slim yet functional with a separate accessory pocket,High quality and soft materials ensure comfortable daily use,Luxury leather and felt combination suits both business and leisure,Luxury leather and felt combination suits both business and leisure,Lightweight and easy to carry when traveling,Lightweight and easy to carry when traveling,,,,,,
https://p4-ofp.static.pub/ShareResource/560x450/SSNP/4X40U97972/4X40U97972-560x450-01.32b6279fc0308169.png,https://p3-ofp.static.pub/ShareResource/560x450/SSNP/4X40U97972/4X40U97972-560x450-02.6c671934e32b4c47.png,ThinkPad X1 Carbon/Yoga Leather Sleeve,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X40U97972,4X40U97972,Key Details,Black leather with gray microfiber interior lining,Magnetic closure,Back slip pocket for storage of accessories,Storage loop for pen or stylus,$79.99,save $15.00,18% off,$64.99,Ships FREE in 4-7 business days,Earn,$1,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X40U97972,[object Object],4.5,(301),Black leather with gray microfiber interior lining,Magnetic closure,Back slip pocket for storage of accessories,Storage loop for pen or stylus,"Custom fit for the X1 Yoga (Gen 4) & X1 Carbon (Gen 5, 6 and 7)","Custom fit for the X1 Yoga (Gen 4) & X1 Carbon (Gen 5, 6 and 7)",,,,,,,,
https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q17227/GX40Q17227-560x450-01.bbd132d263290134.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q17227/GX40Q17227-560x450-02.4cf7272633251a3b.png,"Lenovo 15.6"" inch laptop Backpack B210 (Grey)",https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40Q17227,GX40Q17227,Key Details,Casual and stylish design,"High quality, durable and water repellant fabric",Large storage capacity – fits up to 15.6” laptops,Conveniently placed compartments and pockets,$21.99,save $8.00,36% off,$13.99,"Ships FREE by Thu, Oct 14",Earn,$0.42,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40Q17227,[object Object],4.6,(414),Casual and stylish design,"High quality, durable and water repellant fabric",Large storage capacity – fits up to 15.6” laptops,Conveniently placed compartments and pockets,,,,,,,,,,
https://p2-ofp.static.pub/ShareResource/560x450/SSNP/GX40X02934/GX40X02934-560x450-01.eeb4ef3943090a46.png,https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX40X02934/GX40X02934-560x450-02.b9d9405da8f99e18.png,Lenovo Yoga 15-inch Sleeve,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/GX40X02934,GX40X02934,Key Details,Clean and classic design,Easy to use magnetic closure,Slim yet functional with a separate accessory pocket,High quality and soft materials ensure comfortable daily use,$29.99,save $9.00,30% off,$20.99,"Ships FREE by Thu, Oct 14",Earn,$0.63,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/GX40X02934,[object Object],4.3,(177),Clean and classic design,Easy to use magnetic closure,Slim yet functional with a separate accessory pocket,High quality and soft materials ensure comfortable daily use,Luxury leather and felt combination suits both business and leisure,Luxury leather and felt combination suits both business and leisure,Lightweight and easy to carry when traveling,Lightweight and easy to carry when traveling,,,,,,
https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX40V10007/GX40V10007-560x450-01.8674eca9aff62de9.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40V10007/GX40V10007-560x450-02.affa3ad9e41c2910.png,Lenovo Legion 17” Armored Backpack,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40V10007,GX40V10007,Key Details,"Support for up to 17.3"" laptops to keep even pro gamers satisfied",Ultra-tough EVA front shield lined with waterproof PU fabric to keep your gear safe,"Dedicated headset, keyboard and mouse pockets to protect expensive peripherals",External water bottle sleeve to keep you hydrated on the go,$99.99,save $45.00,45% off,$54.99,"Ships FREE by Thu, Oct 14",Earn Triple Rewards,$4,=,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40V10007,[object Object],4.7,(255),"Support for up to 17.3"" laptops to keep even pro gamers satisfied",Ultra-tough EVA front shield lined with waterproof PU fabric to keep your gear safe,"Dedicated headset, keyboard and mouse pockets to protect expensive peripherals",External water bottle sleeve to keep you hydrated on the go,"Padded back, handle, shoulder straps and chest buckle provides comfort on-the-go","Padded back, handle, shoulder straps and chest buckle provides comfort on-the-go",Rugged base for added protection against the element,Rugged base for added protection against the element,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40V10007,,,
https://p4-ofp.static.pub/ShareResource/560x450/SSNP/4X40E77328/4X40E77328-560x450-01.599a0124fc704b21.png,https://p3-ofp.static.pub/ShareResource/560x450/SSNP/4X40E77328/4X40E77328-560x450-02.18f9b7e455f8a721.png,ThinkPad Essential Topload Case,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/4X40E77328,4X40E77328,Key Details,Holds up to 15.6” wide laptops (380.6 x 270 x 36.6 mm),Convenient storage area at the front for accessories,Shoulder strap and built-in trolley strap,Limited Lifetime Warranty,$32.99,save $8.00,24% off,$24.99,"Ships FREE by Thu, Oct 14",Earn,$0.75,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/4X40E77328,[object Object],4.5,(304),Holds up to 15.6” wide laptops (380.6 x 270 x 36.6 mm),Convenient storage area at the front for accessories,Shoulder strap and built-in trolley strap,Limited Lifetime Warranty,,,,,,,,,,
https://p1-ofp.static.pub/ShareResource/560x450/SSNP/4X40Y95215/4X40Y95215-560x450-01.a22a95ee59f6abf3.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/4X40Y95215/4X40Y95215-560x450-02.4497961ca951e1c6.png,ThinkPad 15.6-inch Essential Messenger,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/messengers/4X40Y95215,4X40Y95215,Key Details,Better organization and mobility - great for school or work,Lightweight yet durable water-repellent nylon materials,Side panel webbing for fast attachment of items such as keys or sunglasses,"Slim, cushioned top carry handle for quick transport",$29.99,save $4.00,13% off,$25.99,"Ships FREE by Thu, Oct 14",Earn,$0.78,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/messengers/4X40Y95215,[object Object],4.5,(210),Better organization and mobility - great for school or work,Lightweight yet durable water-repellent nylon materials,Side panel webbing for fast attachment of items such as keys or sunglasses,"Slim, cushioned top carry handle for quick transport",,,,,,,,,,
https://p2-ofp.static.pub/ShareResource/560x450/SSNP/GX40X54263/GX40X54263-560x450-01.824bb255a37834c2.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40X54263/GX40X54263-560x450-02.6cb7206209859039.png,Lenovo 17-inch Laptop Urban Backpack B730,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40X54263,GX40X54263,Key Details,A functional three-compartment backpack with clean and modern design,Water-repellent fabric with stylish TPU coating accents,Dedicated and soft padded PC compartment fits up to 17.3” laptops,Reserved weather repellent charging opening for easy refueling on-the-go,$64.99,save $30.00,46% off,$34.99,"Ships FREE by Thu, Oct 14",Earn,$1,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40X54263,[object Object],4.7,(130),A functional three-compartment backpack with clean and modern design,Water-repellent fabric with stylish TPU coating accents,Dedicated and soft padded PC compartment fits up to 17.3” laptops,Reserved weather repellent charging opening for easy refueling on-the-go,Hidden anti-theft pocket on the back keeps your valuable items secure,Hidden anti-theft pocket on the back keeps your valuable items secure,Luggage strap for easy travel,Luggage strap for easy travel,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40X54263,One zippered side pocket for better storage,Ideal for excursions with 24L capacity and less than 900g weight,One zippered side pocket for better storage
https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX40Z50940/GX40Z50940-560x450-01.bc4f85f528ca8f60.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40Z50940/GX40Z50940-560x450-02.f599e1d739af3401.png,Lenovo 13-inch Laptop Urban Sleeve Case,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/GX40Z50940,GX40Z50940,Key Details,Protective design that's armored with rubber bumpers on each corner to keep your laptop safe from accidental drops,Water-resistant and stylish polyester outer material for durability,Cushioned under zippers to protect from scratches,Additional zipper storage for accessories,$17.99,save $6.00,33% off,$11.99,"Ships FREE by Thu, Oct 14",Earn,$0.36,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/GX40Z50940,[object Object],4.7,(193),Protective design that's armored with rubber bumpers on each corner to keep your laptop safe from accidental drops,Water-resistant and stylish polyester outer material for durability,Cushioned under zippers to protect from scratches,Additional zipper storage for accessories,,,,,,,,,,
https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX41C86982/GX41C86982-500x400-01.0e61cbcf2ea5a38e.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX41C86982/GX41C86982-500x400-02.8b194f7a25b6db9c.png,Lenovo Legion Active Gaming Backpack,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX41C86982,GX41C86982,Key Details,10 PET 500ml bottles are reborn to make part of the case,Easy access front pockets make grabbing your gadgets easy,Versatile main compartment keeps your gear protected and organized,Quick access opening on the main compartment enables fast packing and unpacking,$59.99,save $15.00,25% off,$44.99,"Ships FREE by Thu, Oct 14",Earn Triple Rewards,$4,=,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX41C86982,[object Object],4.6,(29),10 PET 500ml bottles are reborn to make part of the case,Easy access front pockets make grabbing your gadgets easy,Versatile main compartment keeps your gear protected and organized,Quick access opening on the main compartment enables fast packing and unpacking,Ventilated back padding with padded shoulder straps ensure lasting comfort,Ventilated back padding with padded shoulder straps ensure lasting comfort,Waterproof cap and base are made of coated RPET materials for added durability,Waterproof cap and base are made of coated RPET materials for added durability,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX41C86982,Spacious multi-function compartment effortlessly stores a 17” la,,Spacious multi-function compartment effortlessly stores a 17” la
https://p2-ofp.static.pub/ShareResource/560x450/SSNP/4X41C12468/4X41C12468-500x400-01.63d7a40ddd6b00ae.png,https://p1-ofp.static.pub/ShareResource/560x450/SSNP/4X41C12468/4X41C12468-500x400-03.e8c03f8518183040.png,ThinkPad Essential 16-inch Backpack (Eco),https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X41C12468,4X41C12468,Key Details,"Two main compartments, including a dedicated padded PC pocket, designed to fit Lenovo ThinkPad laptops up to 16 inches",Two additional front zip pockets for quick accessory access,One mesh side water bottle holder to keep you hydrated,Convenient luggage strap on back panel for travel and commutes,$34.99,save $17.00,48% off,$17.99,"Ships FREE by Thu, Oct 14",Earn,$0.54,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X41C12468,[object Object],4.6,(19),"Two main compartments, including a dedicated padded PC pocket, designed to fit Lenovo ThinkPad laptops up to 16 inches",Two additional front zip pockets for quick accessory access,One mesh side water bottle holder to keep you hydrated,Convenient luggage strap on back panel for travel and commutes,Easy-grip zippers for effortless packing and unpacking,Easy-grip zippers for effortless packing and unpacking,"Classic black nylon exterior, grey interior lining, with splashes of classic red accents","Classic black nylon exterior, grey interior lining, with splashes of classic red accents",...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X41C12468,Each bag contains the equivalent of at,,Each bag contains the equivalent of at
https://p3-ofp.static.pub/fes/cms/2021/08/27/yi0m8aclq37338dt43hiiam3mihwjt407461.png,https://p4-ofp.static.pub/fes/cms/2021/08/27/ftlcr6sygs24k2le74s8idvfoedx5v414714.png,ThinkBook 15-16-inch Sleeve (Grey),https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X41B65332,4X41B65332,Key Details,Thin and lightweight design,Contemporary charcoal grey mélange material,"Soft, microfiber interior lining","Durable, water-resistant exterior",$21.99,save $5.00,22% off,$16.99,Ships FREE in 4-7 business days,Earn,$0.51,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X41B65332,[object Object],4.4,(28),Thin and lightweight design,Contemporary charcoal grey mélange material,"Soft, microfiber interior lining","Durable, water-resistant exterior",Slim yet protective padding,Slim yet protective padding,"Easy-open, secure zipper closure","Easy-open, secure zipper closure",,,,Designed to fit ThinkBook Gen 2 laptops,,Designed to fit ThinkBook Gen 2 laptops
https://p2-ofp.static.pub/ShareResource/560x450/SSNP/4X40N72081/4X40N72081-560x450-01.1a5a539208284534.png,https://p2-ofp.static.pub/ShareResource/560x450/SSNP/4X40N72081/4X40N72081-560x450-02.bce1187537331d13.png,Lenovo Passage Backpack,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X40N72081,4X40N72081,Key Details,Padded PC compartment is compatible with all ThinkPad laptops (up to 17”),"Compartment for a smaller secondary device, such as tablet","More than 15 unique compartments offer exceptional organization capability, including four quick-access exterior compartments","Comfort design offers adjustable shoulder straps, ergonomic weight distribution and padded, breathable mesh",$89.99,save $38.00,42% off,$51.99,Ships FREE in 4-7 business days,Earn,$1,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X40N72081,[object Object],4.5,(203),Padded PC compartment is compatible with all ThinkPad laptops (up to 17”),"Compartment for a smaller secondary device, such as tablet","More than 15 unique compartments offer exceptional organization capability, including four quick-access exterior compartments","Comfort design offers adjustable shoulder straps, ergonomic weight distribution and padded, breathable mesh",Cable pass-through ports connect all interior compartments for cable organization and easy device connectivity,Cable pass-through ports connect all interior compartments for cable organization and easy device connectivity,One-y,One-y,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X40N72081,,,
https://p2-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q17231/GX40Q17231-560x450-01.8f353a30ec4d82e2.png,https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q17231/GX40Q17231-560x450-02.57d2d2ce800d08cb.png,"Lenovo 15.6"" Laptop Casual Toploader T210 (Grey)",https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/GX40Q17231,GX40Q17231,Key Details,"Casual and stylish design High quality, durable and water repellant fabric",Large storage capacity – fits up to 15.6” laptops,Conveniently placed compartments and pockets,Integrated luggage strap for more convenient travel,$19.99,save $6.00,30% off,$13.99,"Ships FREE by Thu, Oct 14",Earn,$0.42,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/GX40Q17231,[object Object],4.7,(358),"Casual and stylish design High quality, durable and water repellant fabric",Large storage capacity – fits up to 15.6” laptops,Conveniently placed compartments and pockets,Integrated luggage strap for more convenient travel,,,,,,,,,,
https://p1-ofp.static.pub/ShareResource/560x450/SSNP/GX40S69333/GX40S69333-560x450-01.058aa2a67a2e322b.png,https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX40S69333/GX40S69333-560x450-02.bc32a8c59c8854b3.png,Lenovo Legion 15.6-inch  Recon Gaming Backpack,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40S69333,GX40S69333,Key Details,"Fits up to 15.6"" laptop with a dedicated compartment",Water repellent front panel for superior protection,Water bottle pocket & dedicated pocket for storage headset/mouse/etc,Ventilated back padding with padded handle & shoulder straps to ensure comfort while on the move,$59.99,save $22.00,36% off,$37.99,"Ships FREE by Thu, Oct 14",Earn Triple Rewards,$3,=,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40S69333,[object Object],4.7,(221),"Fits up to 15.6"" laptop with a dedicated compartment",Water repellent front panel for superior protection,Water bottle pocket & dedicated pocket for storage headset/mouse/etc,Ventilated back padding with padded handle & shoulder straps to ensure comfort while on the move,Luggage trolley strap for convenient travel,Luggage trolley strap for convenient travel,Rugged base for added protection,Rugged base for added protection,,,,,,
https://p2-ofp.static.pub/ShareResource/560x450/SSNP/4X40N18008/4X40N18008-560x450-01.538f932807d7b8a9.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/4X40N18008/4X40N18008-560x450-02.7c513012acee4d40.png,"ThinkPad 13"" Sleeve",https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X40N18008,4X40N18008,Key Details,ThinkPad branded protective sleeve customised for 13” ThinkPad notebooks,"Durable, lightweight construction","Padded, easy-grip handles",,$21.99,save $5.00,22% off,$16.99,Ships in 2+ months,Earn,$0.51,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X40N18008,[object Object],4.6,(234),ThinkPad branded protective sleeve customised for 13” ThinkPad notebooks,"Durable, lightweight construction","Padded, easy-grip handles",,,,,,,,,,,
https://p4-ofp.static.pub/ShareResource/560x450/SSNP/4X40Q26383/4X40Q26383-560x450-01.1c2fd038ad63db57.png,https://p1-ofp.static.pub/ShareResource/560x450/SSNP/4X40Q26383/4X40Q26383-560x450-02.40fab70d355bfddb.png,ThinkPad Professional 15.6-inch Backpack,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X40Q26383,4X40Q26383,Key Details,"PC compartment supports laptops up to 15.6”, with a separate padded pocket for an additional smaller device",Large main compartment includes workstation and storage pockets for accessories and personal items,Two front-panel storage pockets,"Rear features include premium padding, a convenient trolley strap, and a lumbar pocket for easy, secure storage of travel essentials",$89.99,save $25.00,27% off,$64.99,"Ships FREE by Thu, Oct 14",Earn,$1,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X40Q26383,[object Object],4.5,(184),"PC compartment supports laptops up to 15.6”, with a separate padded pocket for an additional smaller device",Large main compartment includes workstation and storage pockets for accessories and personal items,Two front-panel storage pockets,"Rear features include premium padding, a convenient trolley strap, and a lumbar pocket for easy, secure storage of travel essentials",Left- and right-side zipped water bottle pocket,Left- and right-side zipped water bottle pocket,s Single comfort handle Limited lifetime warranty,s Single comfort handle Limited lifetime warranty,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/4X40Q26383,,,
https://p1-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q75214/GX40Q75214-560x450-01.db057b1fd246bda5.png,https://p2-ofp.static.pub/ShareResource/560x450/SSNP/GX40Q75214/GX40Q75214-560x450-02.892bf4813c4ed83d.png,Lenovo 15.6” Laptop Everyday Backpack B510,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40Q75214,GX40Q75214,Key Details,"High quality, durable and water repellent fabric",Spacious compartments with well-placed pockets,Anti-theft compartments to keep valuables safe,Thick breathable mesh padding for cushioned comfort,$29.99,save $10.00,33% off,$19.99,"Ships FREE by Thu, Oct 14",Earn,$0.60,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/GX40Q75214,[object Object],4.6,(553),"High quality, durable and water repellent fabric",Spacious compartments with well-placed pockets,Anti-theft compartments to keep valuables safe,Thick breathable mesh padding for cushioned comfort,,,,,,,,,,
https://p1-ofp.static.pub/ShareResource/560x450/SSNP/4X40X67058/4X40X67058-560x450-01.d623f4035f6703c0.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/4X40X67058/4X40X67058-560x450-02.54644c4f795ed535.png,ThinkBook 14-inch Sleeve (Grey),https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X40X67058,4X40X67058,Key Details,Thin and lightweight design,Contemporary charcoal grey mélange material,"Soft, microfiber interior lining","Durable, water-resistant exterior",$19.99,save $9.00,45% off,$10.99,Ships in 1+ month,Earn,$0.33,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/4X40X67058,[object Object],4.4,(134),Thin and lightweight design,Contemporary charcoal grey mélange material,"Soft, microfiber interior lining","Durable, water-resistant exterior",Slim yet protective padding,Slim yet protective padding,"Easy-open, secure zipper closure","Easy-open, secure zipper closure",,,,"Design complements the ThinkBook 13, 14s, and 14",,"Design complements the ThinkBook 13, 14s, and 14"
https://p3-ofp.static.pub/ShareResource/560x450/SSNP/GX40X54262/GX40X54262-560x450-01.30df287e40a00b90.png,https://p4-ofp.static.pub/ShareResource/560x450/SSNP/GX40X54262/GX40X54262-560x450-02.0c80555721d7fdd4.png,Lenovo 15.6-inch Laptop Urban Toploader,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/GX40X54262,GX40X54262,Key Details,A functional toploader with two compartments and one zippered workstation section,Durable and water-repellent polyester with TPU coating,"Dedicated, fully-padded PC compartment fits up to 15.6 inch laptops",Roomy and organized main compartment,$44.99,save $23.00,51% off,$21.99,"Ships FREE by Thu, Oct 14",Earn,$0.66,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/GX40X54262,[object Object],4.6,(110),A functional toploader with two compartments and one zippered workstation section,Durable and water-repellent polyester with TPU coating,"Dedicated, fully-padded PC compartment fits up to 15.6 inch laptops",Roomy and organized main compartment,Reserved weather repellent charging port for easy charging while on-the-go,Reserved weather repellent charging port for easy charging while on-the-go,Luggage strap on the back for easy travelling,Luggage strap on the back for easy travelling,,,,,,
