Title,Title_URL
Carhartt Men's Duck-Lined Active Jac Jacket                                                                                     ,https://www.academy.com/shop/pdp/carhartt-mens-duck-lined-active-jac-jacket?sku=black-xxx-large
Nike Men's Sportswear Club Graphic Hoodie                                                                                       ,https://www.academy.com/shop/pdp/nike-mens-sportswear-club-graphic-hoodie?sku=grey-dark-01-medium
adidas Women’s Essentials 3-Stripes Crop Hoodie                                                                               ,https://www.academy.com/shop/pdp/adidas-women%E2%80%99s-essentials-3-stripes-crop-hoodie?sku=white-small
Magellan Outdoors Men's Sweater Fleece Jacket                                                                                   ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-sweater-fleece-jacket-118762721?sku=black-small
Brazos Men's Hooded Engineer Jacket                                                                                             ,https://www.academy.com/shop/pdp/brazos-mens-hooded-engineer-jacket?sku=caviar-medium
Seirus Adults' Combo Thick N Thin Headliner Face Mask                                                                           ,https://www.academy.com/shop/pdp/seirus-adults-combo-thick-n-thin-headliner-face-mask?sku=black-one-size
Nike Women's Dri-FIT Swoosh Running Jacket                                                                                      ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-swoosh-running-jacket?sku=black-large
Smith's Workwear Men's Thermal Underwear Set                                                                                    ,https://www.academy.com/shop/pdp/smiths-workwear-mens-thermal-underwear-set?sku=black-x-large
Under Armour Men’s Training Gloves                                                                                            ,https://www.academy.com/shop/pdp/under-armour-men%E2%80%99s-training-gloves?sku=black-x-large
Columbia Sportswear Men's Grander Marlin™ MTR Pullover Fleece                                                                 ,https://www.academy.com/shop/pdp/columbia-sportswear-mens-grander-marlin%E2%84%A2-mtr-pullover-fleece?sku=black-large
Buck Wear Men's Freedom Buck Camo Hoodie                                                                                        ,https://www.academy.com/shop/pdp/buck-wear-mens-freedom-buck-camo-hoodie?sku=black-large
Magellan Outdoors Anti-Friction Hiking Crew Socks 2 Pack                                                                        ,https://www.academy.com/shop/pdp/magellan-outdoors-anti-friction-hiking-crew-socks-2-pack?sku=blue-medium
Magellan Outdoors Boys' Baselayer 2.0 Thermal Stretch Pants                                                                     ,https://www.academy.com/shop/pdp/magellan-outdoors-boys-baselayer-20-thermal-stretch-pants?sku=black-small
Magellan Outdoors Women's Baselayer 2.0 Thermal Stretch Pants                                                                   ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-baselayer-20-thermal-stretch-pants?sku=black-small
Magellan Outdoors Women's 1.0 Midweight Baselayer Thermal Waffle Pant                                                           ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-10-midweight-baselayer-thermal-waffle-pant?sku=black-x-large
Magellan Outdoors Adults' Blaze Knit Beanie                                                                                     ,https://www.academy.com/shop/pdp/magellan-outdoors-adults-blaze-knit-beanie?sku=one-size-blaze-orange
SmartWool Women's Hike Medium Crew Socks                                                                                        ,https://www.academy.com/shop/pdp/smartwool-womens-hike-medium-crew-socks-111915553?sku=grey-blue-medium
Simply Southern Girl's Believe Graphic Hoodie                                                                                   ,https://www.academy.com/shop/pdp/simply-southern-girls-believe-graphic-hoodie?sku=multi-small
Nike Men's SPE Woven Unlined Utility Pants                                                                                      ,https://www.academy.com/shop/pdp/nike-mens-spe-woven-unlined-utility-pants?sku=black-medium
Nike Men’s Sportswear JDI Brushed Back Joggers                                                                                ,https://www.academy.com/shop/pdp/nike-men%E2%80%99s-sportswear-jdi-brushed-back-joggers?sku=white-small
Nike Women's Sportswear  Crew Club Fleece Pullover Sweatshirt                                                                   ,https://www.academy.com/shop/pdp/nike-womens-sportswear-crew-club-fleece-pullover-sweatshirt?sku=grey-dark-01-large
Columbia Sportswear Men's Steens Mountain Half Snap Fleece Pullover                                                             ,https://www.academy.com/shop/pdp/columbia-sportswear-mens-steens-mountain-half-snap-fleece-pullover?sku=bluestone-collegiate-navy-canyon-blue-x-large
Columbia Sportswear Women's Benton Springs Fleece Vest                                                                          ,https://www.academy.com/shop/pdp/columbia-sportswear-womens-benton-springs-fleece-vest?sku=black-04-medium
Ariat Men's Softshell Mexico National Team Jacket                                                                               ,https://www.academy.com/shop/pdp/ariat-mens-softshell-mexico-national-team-jacket?sku=black-large
adidas Women's Linear SMU Hoodie                                                                                                ,https://www.academy.com/shop/pdp/adidas-womens-linear-smu-hoodie?sku=navy-medium
adidas Women's Essentials Logo Sweatshirt                                                                                       ,https://www.academy.com/shop/pdp/adidas-womens-essentials-logo-sweatshirt?sku=white-01-large
BCG Women's Micro Fleece 1/2 Zip Pullover                                                                                       ,https://www.academy.com/shop/pdp/bcg-womens-micro-fleece-1-2-zip-pullover?sku=thyme-large
Champion Men's Classic Jersey Joggers                                                                                           ,https://www.academy.com/shop/pdp/champion-mens-classic-jersey-joggers?sku=gray-medium
Magellan Outdoors Men's Baselayer 3.0 Thermal Dual Face Long Sleeve T-shirt                                                     ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-baselayer-30-thermal-dual-face-long-sleeve-t-shirt?sku=grey-black-01-medium
